Date,SP500,Dividend,Earnings,Consumer Price Index,Long Interest Rate,Real Price,Real Dividend,Real Earnings,PE10
1894-08-01,4.41,0.2233,0.1933,6.75534,3.56,217.43609,11.00986,9.5307,16.45778
1894-09-01,4.48,0.22,0.185,6.85048,3.54,217.81972,10.6965,8.99479,16.52232
1894-10-01,4.34,0.2167,0.1767,6.66019,3.52,217.04176,10.83708,8.8367,16.5029
1894-11-01,4.34,0.2133,0.1683,6.66019,3.5,217.04176,10.66705,8.41662,16.54278
1894-12-01,4.3,0.21,0.16,6.56505,3.48,218.15776,10.65422,8.1175,16.67247
1895-01-01,4.25,0.2083,0.1675,6.56505,3.46,215.62104,10.56797,8.49801,16.52444
1895-02-01,4.19,0.2067,0.175,6.56505,3.47167,212.57698,10.48679,8.87851,16.33124
1895-03-01,4.19,0.205,0.1825,6.56505,3.48333,212.57698,10.40054,9.25902,16.36463
1895-04-01,4.37,0.2033,0.19,6.85048,3.495,212.47147,9.88454,9.23789,16.38754
1895-05-01,4.61,0.2017,0.1975,6.94563,3.50667,221.06986,9.67241,9.471,17.08037
1895-06-01,4.7,0.2,0.205,7.04077,3.51833,222.34015,9.46128,9.69781,17.20741
1895-07-01,4.72,0.1983,0.2125,6.94563,3.53,226.34484,9.50936,10.19031,17.54601
1895-08-01,4.79,0.1967,0.22,6.85048,3.54167,232.89207,9.56365,10.6965,18.07407
1895-09-01,4.82,0.195,0.2275,6.85048,3.55333,234.35068,9.48099,11.06116,18.20034
1895-10-01,4.75,0.1933,0.235,6.85048,3.565,230.94725,9.39834,11.42581,17.94471
1895-11-01,4.59,0.1917,0.2425,6.85048,3.57667,223.16797,9.32054,11.79046,17.343
1895-12-01,4.32,0.19,0.25,6.75534,3.58833,212.99862,9.36799,12.32631,16.54842
1896-01-01,4.27,0.1892,0.2467,6.66019,3.6,213.54108,9.46182,12.33737,16.57622
1896-02-01,4.45,0.1883,0.2433,6.56505,3.58333,225.76791,9.55328,12.34367,17.5154
1896-03-01,4.38,0.1875,0.24,6.56505,3.56667,222.21651,9.51269,12.17625,17.23236
1896-04-01,4.42,0.1867,0.2367,6.4699,3.55,227.54374,9.61141,12.18543,17.6437
1896-05-01,4.4,0.1858,0.2333,6.37475,3.53333,229.89506,9.70784,12.18966,17.82827
1896-06-01,4.32,0.185,0.23,6.27961,3.51667,229.13491,9.81249,12.19931,17.77758
1896-07-01,4.04,0.1842,0.2267,6.27961,3.5,214.28357,9.77006,12.02428,16.6371
1896-08-01,3.81,0.1833,0.2233,6.27961,3.48333,202.08426,9.72232,11.84394,15.70337
1896-09-01,4.01,0.1825,0.22,6.27961,3.46667,212.69236,9.67989,11.66891,16.54434
1896-10-01,4.1,0.1817,0.2167,6.4699,3.45,211.06998,9.354,11.15582,16.43887
1896-11-01,4.38,0.1808,0.2133,6.66019,3.43333,219.04214,9.04174,10.66705,17.08943
1896-12-01,4.22,0.18,0.21,6.66019,3.41667,211.0406,9.00173,10.50202,16.5014
1897-01-01,4.22,0.18,0.2183,6.4699,3.4,217.24764,9.26649,11.23819,17.02652
1897-02-01,4.18,0.18,0.2267,6.4699,3.39583,215.18842,9.26649,11.67063,16.89403
1897-03-01,4.19,0.18,0.235,6.4699,3.39167,215.70323,9.26649,12.09791,16.95803
1897-04-01,4.06,0.18,0.2433,6.37475,3.3875,212.13044,9.4048,12.71215,16.69686
1897-05-01,4.08,0.18,0.2517,6.27961,3.38333,216.40519,9.54729,13.35029,17.04776
1897-06-01,4.27,0.18,0.26,6.27961,3.37917,226.48288,9.54729,13.79053,17.8505
1897-07-01,4.46,0.18,0.2683,6.27961,3.375,236.56058,9.54729,14.23076,18.65198
1897-08-01,4.75,0.18,0.2767,6.56505,3.37083,240.98822,9.13219,14.0382,19.0064
1897-09-01,4.98,0.18,0.285,6.75534,3.36667,245.54007,8.87494,14.05199,19.37237
1897-10-01,4.82,0.18,0.2933,6.66019,3.3625,241.04638,9.00173,14.66782,19.02803
1897-11-01,4.65,0.18,0.3017,6.66019,3.35833,232.54474,9.00173,15.0879,18.35845
1897-12-01,4.75,0.18,0.31,6.66019,3.35417,237.5457,9.00173,15.50298,18.74876
1898-01-01,4.88,0.1817,0.3133,6.66019,3.35,244.04695,9.08675,15.66801,19.249
1898-02-01,4.87,0.1833,0.3167,6.75534,3.32917,240.1165,9.03765,15.61497,18.91813
1898-03-01,4.65,0.185,0.32,6.75534,3.30833,229.26934,9.12147,15.77768,18.04217
1898-04-01,4.57,0.1867,0.3233,6.75534,3.2875,225.32493,9.20529,15.94038,17.70509
1898-05-01,4.87,0.1883,0.3267,7.23107,3.26667,224.31933,8.67337,15.04828,17.59564
1898-06-01,5.06,0.19,0.33,6.75534,3.24583,249.48449,9.36799,16.27073,19.54482
1898-07-01,5.08,0.1917,0.3333,6.66019,3.225,254.04888,9.58684,16.66821,19.85894
1898-08-01,5.27,0.1933,0.3367,6.66019,3.20417,263.5507,9.66686,16.83824,20.54492
1898-09-01,5.26,0.195,0.34,6.66019,3.18333,263.05061,9.75188,17.00327,20.44273
1898-10-01,5.15,0.1967,0.3433,6.66019,3.1625,257.54955,9.83689,17.1683,19.9472
1898-11-01,5.32,0.1983,0.3467,6.66019,3.14167,266.05119,9.91691,17.33834,20.52742
1898-12-01,5.65,0.2,0.35,6.75534,3.12083,278.57458,9.86105,17.25683,21.40363
1899-01-01,6.08,0.2008,0.3608,6.75534,3.1,299.77583,9.90049,17.78933,22.93281
1899-02-01,6.31,0.2017,0.3717,6.94563,3.10417,302.59236,9.67241,17.82466,23.04812
1899-03-01,6.4,0.2025,0.3825,6.94563,3.10833,306.90826,9.71077,18.34256,23.27968
1899-04-01,6.48,0.2033,0.3933,7.04077,3.1125,306.54556,9.61739,18.60561,23.15242
1899-05-01,6.21,0.2042,0.4042,7.04077,3.11667,293.77283,9.65997,19.12125,22.09127
1899-06-01,6.07,0.205,0.415,7.13592,3.12083,283.32113,9.56851,19.37039,21.21209
1899-07-01,6.28,0.2058,0.4258,7.23107,3.125,289.26599,9.47945,19.61297,21.56143
1899-08-01,6.44,0.2067,0.4367,7.32621,3.12917,292.7836,9.39726,19.85382,21.72624
1899-09-01,6.37,0.2075,0.4475,7.61165,3.13333,278.74104,9.07987,19.58189,20.59114
1899-10-01,6.34,0.2083,0.4583,7.70679,3.1375,274.00342,9.00235,19.8069,20.15371
1899-11-01,6.46,0.2092,0.4692,7.80194,3.14167,275.78473,8.93099,20.03068,20.19646
1899-12-01,6.02,0.21,0.48,7.89709,3.14583,253.90412,8.85712,20.24485,18.51265
1900-01-01,6.1,0.2175,0.48,7.89709,3.15,257.27826,9.17345,20.24485,18.67428
1900-02-01,6.21,0.225,0.48,7.99223,3.14583,258.79979,9.3768,20.00385,18.7038
1900-03-01,6.26,0.2325,0.48,7.99223,3.14167,260.88353,9.68936,20.00385,18.77579
1900-04-01,6.34,0.24,0.48,7.99223,3.1375,264.2175,10.00192,20.00385,18.9364
1900-05-01,6.04,0.2475,0.48,7.80194,3.13333,257.85445,10.56606,20.49174,18.4032
1900-06-01,5.86,0.255,0.48,7.70679,3.12917,253.25868,11.02064,20.74474,17.99271
1900-07-01,5.86,0.2625,0.48,7.80194,3.125,250.17004,11.20642,20.49174,17.68955
1900-08-01,5.94,0.27,0.48,7.70679,3.12083,256.71613,11.66892,20.74474,18.06961
1900-09-01,5.8,0.2775,0.48,7.80194,3.11667,247.60858,11.84679,20.49174,17.34187
1900-10-01,6.01,0.285,0.48,7.70679,3.1125,259.74141,12.31719,20.74474,18.1024
1900-11-01,6.48,0.2925,0.48,7.70679,3.10833,280.05396,12.64132,20.74474,19.41958
1900-12-01,6.87,0.3,0.48,7.61165,3.10417,300.62025,13.12752,21.00403,20.74405
1901-01-01,7.07,0.3017,0.4817,7.70679,3.1,305.5527,13.03893,20.81821,20.97858
1901-02-01,7.25,0.3033,0.4833,7.61165,3.10667,317.24844,13.27192,21.14844,21.67915
1901-03-01,7.51,0.305,0.485,7.61165,3.11333,328.62562,13.34631,21.22283,22.34758
1901-04-01,8.14,0.3067,0.4867,7.5165,3.12,360.70236,13.59059,21.56681,24.40972
1901-05-01,7.73,0.3083,0.4883,7.5165,3.12667,342.53431,13.66149,21.63771,23.06401
1901-06-01,8.5,0.31,0.49,7.5165,3.13333,376.6548,13.73682,21.71304,25.23847
1901-07-01,7.93,0.3117,0.4917,7.61165,3.14,347.00416,13.63949,21.51601,23.14485
1901-08-01,8.04,0.3133,0.4933,7.70679,3.14667,347.47436,13.54026,21.31954,23.07718
1901-09-01,8,0.315,0.495,7.80194,3.15333,341.52907,13.44771,21.13211,22.59047
1901-10-01,7.91,0.3167,0.4967,7.80194,3.16,337.68687,13.52028,21.20469,22.2529
1901-11-01,8.08,0.3183,0.4983,7.89709,3.16667,340.78826,13.42486,21.01668,22.37507
1901-12-01,7.95,0.32,0.5,7.99223,3.17333,331.31374,13.3359,20.83734,21.68022
1902-01-01,8.12,0.3208,0.5108,7.89709,3.18,342.47533,13.53031,21.54389,22.34029
1902-02-01,8.19,0.3217,0.5217,7.89709,3.19,345.4277,13.56827,22.00362,22.45996
1902-03-01,8.2,0.3225,0.5325,7.89709,3.2,345.84947,13.60201,22.45913,22.41065
1902-04-01,8.48,0.3233,0.5433,7.99223,3.21,353.40132,13.47343,22.64186,22.82311
1902-05-01,8.46,0.3242,0.5542,8.08738,3.22,348.41982,13.35197,22.82438,22.42795
1902-06-01,8.41,0.325,0.565,8.18251,3.23,342.33369,13.2293,22.99864,21.96374
1902-07-01,8.6,0.3258,0.5758,8.18251,3.24,350.06775,13.26187,23.43826,22.38569
1902-08-01,8.83,0.3267,0.5867,8.08738,3.25,363.65804,13.45494,24.16287,23.16867
1902-09-01,8.85,0.3275,0.5975,8.18251,3.26,360.24413,13.33107,24.32157,22.85657
1902-10-01,8.57,0.3283,0.6083,8.75342,3.27,326.09431,12.49204,23.14623,20.60443
1902-11-01,8.24,0.3292,0.6192,8.46793,3.28,324.1085,12.94861,24.35534,20.40854
1902-12-01,8.05,0.33,0.63,8.56309,3.29,313.11622,12.83582,24.50475,19.63323
1903-01-01,8.46,0.3317,0.6217,8.65826,3.3,325.44692,12.76014,23.91612,20.31813
1903-02-01,8.41,0.3333,0.6133,8.65826,3.30833,323.52348,12.82169,23.59298,20.10705
1903-03-01,8.08,0.335,0.605,8.37284,3.31667,321.42432,13.32638,24.06704,19.88456
1903-04-01,7.75,0.3367,0.5967,8.37284,3.325,308.29684,13.39401,23.73687,18.98002
1903-05-01,7.6,0.3383,0.5883,8.18251,3.33333,309.36219,13.77069,23.94708,18.95486
1903-06-01,7.18,0.34,0.58,8.18251,3.34167,292.26586,13.83989,23.60922,17.81855
1903-07-01,6.85,0.3417,0.5717,8.18251,3.35,278.83303,13.90909,23.27136,16.91818
1903-08-01,6.63,0.3433,0.5633,8.18251,3.35833,269.87781,13.97422,22.92944,16.29912
1903-09-01,6.47,0.345,0.555,8.27768,3.36667,260.33712,13.88196,22.33185,15.65436
1903-10-01,6.26,0.3467,0.5467,8.18251,3.375,254.81675,14.11261,22.25373,15.25294
1903-11-01,6.28,0.3483,0.5383,8.08738,3.38333,258.63788,14.34452,22.16955,15.40788
1903-12-01,6.57,0.35,0.53,8.08738,3.39167,270.58135,14.41453,21.82772,16.04289
1904-01-01,6.68,0.3467,0.5267,8.27768,3.4,268.78701,13.95037,21.19313,15.86183
1904-02-01,6.5,0.3433,0.5233,8.46793,3.40667,255.66811,13.50321,20.58325,15.0215
1904-03-01,6.48,0.34,0.52,8.37284,3.41333,257.77594,13.52528,20.68572,15.08193
1904-04-01,6.64,0.3367,0.5167,8.27768,3.42,267.1775,13.54799,20.79076,15.56549
1904-05-01,6.5,0.3333,0.5133,8.08738,3.42667,267.69845,13.72675,21.13994,15.52582
1904-06-01,6.51,0.33,0.51,8.08738,3.43333,268.11029,13.59084,21.00403,15.47443
1904-07-01,6.78,0.3267,0.5067,8.08738,3.44,279.23007,13.45494,20.86812,16.0364
1904-08-01,7.01,0.3233,0.5033,8.18251,3.44667,285.34592,13.1601,20.4871,16.30465
1904-09-01,7.32,0.32,0.5,8.27768,3.45333,294.53905,12.87602,20.11879,16.7426
1904-10-01,7.75,0.3167,0.4967,8.27768,3.46,311.84121,12.74324,19.986,17.6332
1904-11-01,8.17,0.3133,0.4933,8.46793,3.46667,321.35515,12.3232,19.40324,18.0762
1904-12-01,8.25,0.31,0.49,8.46793,3.47333,324.50183,12.1934,19.27344,18.15968
1905-01-01,8.43,0.3117,0.505,8.46793,3.48,331.58187,12.26027,19.86345,18.45985
1905-02-01,8.8,0.3133,0.52,8.46793,3.47583,346.13529,12.3232,20.45345,19.169
1905-03-01,9.05,0.315,0.535,8.37284,3.47167,360.01115,12.53077,21.28243,19.83151
1905-04-01,8.94,0.3167,0.55,8.37284,3.4675,355.63533,12.5984,21.87913,19.48293
1905-05-01,8.5,0.3183,0.565,8.27768,3.46333,342.01939,12.80762,22.73423,18.62949
1905-06-01,8.6,0.32,0.58,8.27768,3.45917,346.04315,12.87602,23.33779,18.73586
1905-07-01,8.87,0.3217,0.595,8.27768,3.455,356.9073,12.94443,23.94136,19.20588
1905-08-01,9.2,0.3233,0.61,8.37284,3.45083,365.97819,12.86095,24.26595,19.57331
1905-09-01,9.23,0.325,0.625,8.27768,3.44667,371.39282,13.07721,25.14848,19.74349
1905-10-01,9.36,0.3267,0.64,8.27768,3.4425,376.62371,13.14562,25.75205,19.89739
1905-11-01,9.31,0.3283,0.655,8.37284,3.43833,370.35401,13.05985,26.05606,19.44353
1905-12-01,9.54,0.33,0.67,8.46793,3.43417,375.24212,12.98007,26.35348,19.57796
1906-01-01,9.87,0.3358,0.6775,8.46793,3.43,388.22219,13.20821,26.64848,20.1324
1906-02-01,9.8,0.3417,0.685,8.46793,3.45,385.46884,13.44028,26.94349,19.86675
1906-03-01,9.56,0.3475,0.6925,8.46793,3.47,376.02879,13.66841,27.23849,19.25945
1906-04-01,9.43,0.3533,0.7,8.46793,3.49,370.91543,13.89655,27.53349,18.8762
1906-05-01,9.18,0.3592,0.7075,8.56309,3.51,357.06918,13.9716,27.51922,18.05404
1906-06-01,9.3,0.365,0.715,8.56309,3.53,361.73675,14.1972,27.81094,18.17267
1906-07-01,9.06,0.3708,0.7225,8.27768,3.55,364.55244,14.92009,29.07165,18.1952
1906-08-01,9.73,0.3767,0.73,8.46793,3.57,382.71549,14.81695,28.7135,18.96725
1906-09-01,10.03,0.3825,0.7375,8.56309,3.59,390.13114,14.87788,28.68611,19.20099
1906-10-01,9.73,0.3883,0.745,8.75342,3.61,370.2331,14.77508,28.34776,18.09538
1906-11-01,9.93,0.3942,0.7525,8.84851,3.63,373.78301,14.83839,28.32545,18.14185
1906-12-01,9.84,0.4,0.76,8.94367,3.65,366.45405,14.89651,28.30336,17.66
1907-01-01,9.56,0.4033,0.7517,8.84851,3.67,359.85554,15.18094,28.29534,17.21891
1907-02-01,9.26,0.4067,0.7433,9.03884,3.68667,341.22332,14.98656,27.38999,16.21707
1907-03-01,8.35,0.41,0.735,8.94367,3.70333,310.96456,15.26892,27.37233,14.68755
1907-04-01,8.39,0.4133,0.7267,8.94367,3.72,312.45422,15.39181,27.06323,14.66971
1907-05-01,8.1,0.4167,0.7183,9.134,3.73667,295.3685,15.19507,26.19299,13.79011
1907-06-01,7.84,0.42,0.71,9.22909,3.75333,282.94213,15.15761,25.62359,13.14427
1907-07-01,8.14,0.4233,0.7017,9.22909,3.77,293.769,15.27671,25.32404,13.58501
1907-08-01,7.53,0.4267,0.6933,9.22909,3.78667,271.75437,15.39941,25.02089,12.51347
1907-09-01,7.45,0.43,0.685,9.22909,3.80333,268.86721,15.51851,24.72135,12.32857
1907-10-01,6.64,0.4333,0.6767,9.32425,3.82,237.1889,15.478,24.17255,10.83184
1907-11-01,6.25,0.4367,0.6683,8.94367,3.83667,232.75791,16.26326,24.88834,10.59118
1907-12-01,6.57,0.44,0.66,8.75342,3.85333,249.99296,16.7423,25.11345,11.33331
1908-01-01,6.85,0.4367,0.6533,8.65826,3.87,263.51199,16.79937,25.13173,11.90297
1908-02-01,6.6,0.4333,0.6467,8.56309,3.86083,256.7164,16.85382,25.15432,11.55485
1908-03-01,6.87,0.43,0.64,8.56309,3.85167,267.21844,16.72546,24.89371,11.98466
1908-04-01,7.24,0.4267,0.6333,8.65826,3.8425,278.51486,16.41468,24.36236,12.44889
1908-05-01,7.63,0.4233,0.6267,8.65826,3.83333,293.51773,16.28389,24.10846,13.07845
1908-06-01,7.64,0.42,0.62,8.65826,3.82417,293.90242,16.15694,23.85072,13.05168
1908-07-01,7.92,0.4167,0.6133,8.75342,3.815,301.36137,15.85572,23.33648,13.34549
1908-08-01,8.26,0.4133,0.6067,8.75342,3.80583,314.2986,15.72635,23.08535,13.88423
1908-09-01,8.17,0.41,0.6,8.75342,3.79667,310.87404,15.60078,22.83041,13.70144
1908-10-01,8.27,0.4067,0.5933,8.84851,3.7875,311.29763,15.30892,22.33288,13.69081
1908-11-01,8.83,0.4033,0.5867,8.94367,3.77833,328.84037,15.0194,21.84945,14.43501
1908-12-01,9.03,0.4,0.58,9.03884,3.76917,332.74802,14.73967,21.37252,14.58248
1909-01-01,9.06,0.4033,0.595,8.94367,3.76,337.40586,15.0194,22.15855,14.76442
1909-02-01,8.8,0.4067,0.61,9.03884,3.7725,324.27271,14.98656,22.47799,14.16716
1909-03-01,8.92,0.41,0.625,9.03884,3.785,328.69461,15.10816,23.03073,14.33606
1909-04-01,9.32,0.4133,0.64,9.22909,3.7975,336.35468,14.91581,23.09732,14.6452
1909-05-01,9.63,0.4167,0.655,9.32425,3.81,343.99535,14.88503,23.3974,14.95351
1909-06-01,9.8,0.42,0.67,9.41942,3.8225,346.53119,14.85134,23.69142,15.04044
1909-07-01,9.94,0.4233,0.685,9.41942,3.835,351.48163,14.96803,24.22182,15.2315
1909-08-01,10.18,0.4267,0.7,9.51459,3.8475,356.3677,14.93734,24.50465,15.41758
1909-09-01,10.19,0.43,0.715,9.60967,3.86,353.18817,14.90392,24.78209,15.25445
1909-10-01,10.23,0.4333,0.73,9.8,3.8725,347.68821,14.72662,24.8106,14.98885
1909-11-01,10.18,0.4367,0.745,9.89517,3.885,342.66136,14.69943,25.07689,14.74563
1909-12-01,10.3,0.44,0.76,9.99033,3.8975,343.39801,14.66943,25.33811,14.75064
1910-01-01,10.08,0.4425,0.7575,9.89517,3.91,339.29533,14.89466,25.49764,14.54789
1910-02-01,9.72,0.445,0.755,9.89517,3.91583,327.17764,14.97881,25.41349,14.00204
1910-03-01,9.96,0.4475,0.7525,10.08541,3.92167,328.93189,14.77882,24.85153,14.05001
1910-04-01,9.72,0.45,0.75,10.18058,3.9275,318.00514,14.72246,24.53743,13.55988
1910-05-01,9.56,0.4525,0.7475,9.99033,3.93333,318.7267,15.08617,24.92136,13.56879
1910-06-01,9.1,0.455,0.745,9.89517,3.93917,306.30829,15.31541,25.07689,13.01966
1910-07-01,8.64,0.4575,0.7425,9.89517,3.945,290.82457,15.39956,24.99274,12.34258
1910-08-01,8.85,0.46,0.74,9.8,3.95083,300.78599,15.63407,25.15047,12.74506
1910-09-01,8.91,0.4625,0.7375,9.70483,3.95667,305.79471,15.87318,25.31129,12.93716
1910-10-01,9.32,0.465,0.735,9.41942,3.9625,329.55823,16.44255,25.98984,13.91887
1910-11-01,9.31,0.4675,0.7325,9.22909,3.96833,335.99378,16.87187,26.4356,14.16452
1910-12-01,9.05,0.47,0.73,9.22909,3.97417,326.6105,16.96209,26.34538,13.74148
1911-01-01,9.27,0.47,0.7183,9.22909,3.98,334.5502,16.96209,25.92313,14.04922
1911-02-01,9.43,0.47,0.7067,8.94367,3.9825,351.18513,17.50339,26.3184,14.72149
1911-03-01,9.32,0.47,0.695,9.03884,3.985,343.43428,17.31911,25.61017,14.37062
1911-04-01,9.28,0.47,0.6833,8.75342,3.9875,353.11029,17.88382,26.00003,14.75294
1911-05-01,9.48,0.47,0.6717,8.75342,3.99,360.72043,17.88382,25.55864,15.04766
1911-06-01,9.67,0.47,0.66,8.75342,3.9925,367.95006,17.88382,25.11345,15.32836
1911-07-01,9.63,0.47,0.6483,8.84851,3.995,362.49047,17.69164,24.40317,15.08311
1911-08-01,9.17,0.47,0.6367,9.134,3.9975,334.38632,17.13867,23.21742,13.89979
1911-09-01,8.67,0.47,0.625,9.22909,4,312.89647,16.96209,22.55597,12.99795
1911-10-01,8.72,0.47,0.6133,9.22909,4.0025,314.70094,16.96209,22.13373,13.06647
1911-11-01,9.07,0.47,0.6017,9.134,4.005,330.73979,17.13867,21.94114,13.728
1911-12-01,9.11,0.47,0.59,9.03884,4.0075,335.69595,17.31911,21.74101,13.92926
1912-01-01,9.12,0.4708,0.5992,9.134,4.01,332.56306,17.16784,21.84998,13.79495
1912-02-01,9.04,0.4717,0.6083,9.22909,4.04667,326.2496,17.02344,21.95328,13.53163
1912-03-01,9.3,0.4725,0.6175,9.41942,4.08333,328.85103,16.70775,21.835,13.63977
1912-04-01,9.59,0.4733,0.6267,9.70483,4.12,329.13258,16.24384,21.50859,13.65439
1912-05-01,9.58,0.4742,0.6358,9.70483,4.15667,328.78937,16.27473,21.82091,13.6455
1912-06-01,9.58,0.475,0.645,9.60967,4.19333,332.0454,16.46363,22.35588,13.78542
1912-07-01,9.59,0.4758,0.6542,9.60967,4.23,332.392,16.49136,22.67475,13.80288
1912-08-01,9.81,0.4767,0.6633,9.70483,4.26667,336.68306,16.36053,22.76472,13.98476
1912-09-01,9.86,0.4775,0.6725,9.8,4.30333,335.11298,16.22885,22.85634,13.92629
1912-10-01,9.84,0.4783,0.6817,9.8,4.34,334.43323,16.25604,23.16902,13.90509
1912-11-01,9.73,0.4792,0.6908,9.8,4.37667,330.69465,16.28663,23.4783,13.74954
1912-12-01,9.38,0.48,0.7,9.70483,4.41333,321.92529,16.47379,24.02428,13.389
1913-01-01,9.3,0.48,0.6942,9.8,4.45,316.08019,16.31382,23.59386,13.14809
1913-02-01,8.97,0.48,0.6883,9.8,4.42583,304.86444,16.31382,23.39333,12.68296
1913-03-01,8.8,0.48,0.6825,9.8,4.40167,299.08663,16.31382,23.19621,12.44345
1913-04-01,8.79,0.48,0.6767,9.8,4.3775,298.74676,16.31382,22.99908,12.43307
1913-05-01,8.55,0.48,0.6708,9.7,4.35333,293.58563,16.482,23.0336,12.2214
1913-06-01,8.12,0.48,0.665,9.8,4.32917,275.97539,16.31382,22.60143,11.49196
1913-07-01,8.23,0.48,0.6592,9.9,4.305,276.88858,16.14903,22.178,11.53402
1913-08-01,8.45,0.48,0.6533,9.9,4.28083,284.29022,16.14903,21.9795,11.84684
1913-09-01,8.53,0.48,0.6475,10,4.25667,284.11191,15.98754,21.56653,11.84332
1913-10-01,8.26,0.48,0.6417,10,4.2325,275.11892,15.98754,21.37334,11.47149
1913-11-01,8.05,0.48,0.6358,10.1,4.20833,265.46967,15.82925,20.96716,11.07254
1913-12-01,8.04,0.48,0.63,10,4.18417,267.79129,15.98754,20.98365,11.17404
1914-01-01,8.37,0.475,0.6208,10,4.16,278.78273,15.821,20.67722,11.63609
1914-02-01,8.48,0.47,0.6117,9.9,4.16667,285.29954,15.81259,20.57992,11.91023
1914-03-01,8.32,0.465,0.6025,9.9,4.17333,279.91653,15.64437,20.2704,11.68553
1914-04-01,8.12,0.46,0.5933,9.8,4.18,275.97539,15.63407,20.16456,11.52266
1914-05-01,8.17,0.455,0.5842,9.9,4.18667,274.86995,15.30793,19.65472,11.47901
1914-06-01,8.13,0.45,0.575,9.9,4.19333,273.5242,15.13972,19.34519,11.42872
1914-07-01,7.68,0.445,0.5658,10,4.2,255.80064,14.82178,18.84531,10.69435
1914-08-01,7.68,0.44,0.5567,10.2,4.20667,250.78494,14.36789,18.17864,10.49205
1914-09-01,7.68,0.435,0.5475,10.2,4.21333,250.78494,14.20462,17.87822,10.5005
1914-10-01,7.68,0.43,0.5383,10.1,4.22,253.26796,14.18037,17.75184,10.61276
1914-11-01,7.68,0.425,0.5292,10.2,4.22667,250.78494,13.87807,17.28065,10.51692
1914-12-01,7.35,0.42,0.52,10.1,4.23333,242.38535,13.85059,17.14835,10.17222
1915-01-01,7.48,0.4208,0.55,10.1,4.24,246.67244,13.87697,18.13768,10.35983
1915-02-01,7.38,0.4217,0.58,10,4.22417,245.80843,14.04572,19.31828,10.32979
1915-03-01,7.57,0.4225,0.61,9.9,4.20833,254.68367,14.21451,20.52273,10.70701
1915-04-01,8.14,0.4233,0.64,10,4.1925,271.12203,14.09901,21.31672,11.40112
1915-05-01,7.95,0.4242,0.67,10.1,4.17667,262.17191,13.9891,22.09499,11.02693
1915-06-01,8.04,0.425,0.7,10.1,4.16083,265.1399,14.01548,23.08432,11.15426
1915-07-01,8.01,0.4258,0.73,10.1,4.145,264.15057,14.04186,24.07365,11.11363
1915-08-01,8.35,0.4267,0.76,10.1,4.12917,275.36295,14.07154,25.06298,11.58483
1915-09-01,8.66,0.4275,0.79,10.1,4.11333,285.58601,14.09792,26.0523,12.01157
1915-10-01,9.14,0.4283,0.82,10.2,4.0975,298.4602,13.98583,26.77652,12.54908
1915-11-01,9.46,0.4292,0.85,10.3,4.08167,305.91045,13.87915,27.48667,12.85771
1915-12-01,9.48,0.43,0.88,10.3,4.06583,306.5572,13.90502,28.45679,12.87844
1916-01-01,9.33,0.4408,0.9342,10.4,4.05,298.80559,14.1172,29.91899,12.54356
1916-02-01,9.2,0.4517,0.9883,10.4,4.065,294.64216,14.46629,31.65161,12.35465
1916-03-01,9.17,0.4625,1.042,10.5,4.08,290.88441,14.67111,33.0536,12.17705
1916-04-01,9.07,0.4733,1.097,10.6,4.095,284.99801,14.87206,34.46999,11.90648
1916-05-01,9.27,0.4842,1.151,10.7,4.11,288.56016,15.07237,35.82877,12.02626
1916-06-01,9.36,0.495,1.205,10.8,4.125,288.66392,15.26588,37.1624,11.99596
1916-07-01,9.23,0.5058,1.259,10.8,4.14,284.6547,15.59895,38.82776,11.79117
1916-08-01,9.3,0.5167,1.313,10.9,4.155,284.18219,15.78892,40.12164,11.73208
1916-09-01,9.68,0.5275,1.368,11.1,4.17,290.46432,15.8285,41.04909,11.94455
1916-10-01,9.98,0.5383,1.422,11.3,4.185,294.16602,15.86669,41.91424,12.04574
1916-11-01,10.21,0.5492,1.476,11.5,4.2,295.71156,15.90644,42.74929,12.05323
1916-12-01,9.8,0.56,1.53,11.6,4.215,281.38989,16.07942,43.93128,11.41356
1917-01-01,9.57,0.5708,1.509,11.7,4.23,272.43725,16.24944,42.95797,10.99236
1917-02-01,9.03,0.5817,1.488,12,4.25833,250.638,16.14575,41.30115,10.06319
1917-03-01,9.31,0.5925,1.468,12,4.28667,258.40972,16.44552,40.74602,10.32716
1917-04-01,9.17,0.6033,1.447,12.6,4.315,242.40367,15.94789,38.25061,9.64453
1917-05-01,8.86,0.6142,1.426,12.8,4.34333,230.54949,15.98234,37.1065,9.13899
1917-06-01,9.04,0.625,1.405,13,4.37167,231.61436,16.01316,35.99759,9.14822
1917-07-01,8.79,0.6358,1.384,12.8,4.4,228.72799,16.5444,36.0136,9.00347
1917-08-01,8.53,0.6467,1.363,13,4.42833,218.54762,16.56914,34.9215,8.57268
1917-09-01,8.12,0.6575,1.343,13.3,4.45667,203.35029,16.46586,33.63294,7.95082
1917-10-01,7.68,0.6683,1.322,13.5,4.485,189.48196,16.48838,32.61656,7.38713
1917-11-01,7.04,0.6792,1.301,13.5,4.51333,173.69179,16.75731,32.09844,6.75301
1917-12-01,6.8,0.69,1.28,13.7,4.54167,165.32128,16.77525,31.1193,6.41259
1918-01-01,7.21,0.68,1.256,14,4.57,171.53298,16.17787,29.88147,6.64065
